booking_id,user_id,car_id,start_date,end_date,total_price,status,pickup_location,return_location,created_at
12923,1346,28,2025-10-30,2025-11-03,176.31,cancelled,Los Angeles,Los Angeles,2025-10-31 11:20:53.578209
12924,835,1893,2025-10-30,2025-11-02,484.68,cancelled,Miami,Miami,2025-10-31 11:24:41.281555
12925,1126,6168,2025-10-30,2025-11-02,693.52,completed,Phoenix,Phoenix,2025-10-31 11:26:42.133524
12926,1655,6395,2025-10-30,2025-11-04,868.65,completed,Los Angeles,Los Angeles,2025-10-31 11:25:05.036108
12927,280,2927,2025-10-30,2025-11-02,334.68,completed,Seattle,Seattle,2025-10-31 11:25:48.408329
12928,1762,5985,2025-10-30,2025-11-06,544.72,upcoming,Atlanta,Atlanta,2025-10-31 11:22:18.228256
12929,925,3812,2025-10-30,2025-11-05,806.6,completed,Phoenix,Phoenix,2025-10-31 11:22:55.209913
12930,1982,4010,2025-10-30,2025-10-31,207.6,completed,Seattle,Seattle,2025-10-31 11:26:20.853186
12931,1654,1831,2025-10-30,2025-10-31,179.57,completed,Miami,Miami,2025-10-31 11:24:19.114473
12932,249,6624,2025-10-30,2025-11-01,174.58,completed,Boston,Boston,2025-10-31 11:25:35.643398
12933,1726,5164,2025-10-30,2025-11-02,354.39,completed,Atlanta,Atlanta,2025-10-31 11:23:15.726155
12934,112,706,2025-10-30,2025-10-31,216.57,completed,Chicago,Chicago,2025-10-31 11:24:09.951354
12935,593,7141,2025-10-30,2025-11-03,764.84,completed,Boston,Boston,2025-10-31 11:25:35.245714
12936,349,3763,2025-10-30,2025-11-02,192.78,completed,Los Angeles,Los Angeles,2025-10-31 11:21:23.553486
12937,1775,220,2025-10-30,2025-11-06,1226.03,completed,Chicago,Chicago,2025-10-31 11:24:52.877279
12938,1904,9622,2025-10-30,2025-11-02,353.99,completed,Chicago,Chicago,2025-10-31 11:25:39.595947
12939,697,5250,2025-10-30,2025-11-05,856.39,cancelled,Chicago,Chicago,2025-10-31 11:21:51.045251
12940,249,6406,2025-10-30,2025-11-05,768.93,completed,Dallas,Dallas,2025-10-31 11:24:39.071053
12941,995,6210,2025-10-30,2025-10-31,98.42,completed,Chicago,Chicago,2025-10-31 11:26:19.360789
12942,607,940,2025-10-30,2025-11-01,381.02,upcoming,Miami,Miami,2025-10-31 11:21:09.726475
12943,847,6395,2025-10-30,2025-11-06,1155.68,upcoming,Los Angeles,Los Angeles,2025-10-31 11:23:58.028630
12944,42,22,2025-10-30,2025-11-04,328.92,completed,Miami,Miami,2025-10-31 11:24:00.388511
12945,1296,6735,2025-10-30,2025-11-03,226.52,upcoming,Boston,Boston,2025-10-31 11:21:04.016526
12946,1854,8177,2025-10-30,2025-11-04,344.89,completed,Denver,Denver,2025-10-31 11:25:23.107424
12947,1415,1201,2025-10-30,2025-11-03,806.64,cancelled,Dallas,Dallas,2025-10-31 11:25:49.799324
12948,480,5988,2025-10-30,2025-11-01,314.75,completed,Atlanta,Atlanta,2025-10-31 11:20:55.383454
12949,1514,1499,2025-10-30,2025-11-01,219.29,completed,Chicago,Chicago,2025-10-31 11:21:25.483762
12950,1655,9043,2025-10-30,2025-11-05,433.82,cancelled,Miami,Miami,2025-10-31 11:25:48.642613
12951,231,3483,2025-10-30,2025-11-03,164.0,upcoming,Chicago,Chicago,2025-10-31 11:24:32.671390
12952,1533,3326,2025-10-30,2025-11-02,581.46,upcoming,Dallas,Dallas,2025-10-31 11:24:34.258482
12953,433,752,2025-10-30,2025-11-04,1186.79,upcoming,Seattle,Seattle,2025-10-31 11:21:13.307541
12954,1882,1394,2025-10-30,2025-11-05,555.75,completed,Dallas,Dallas,2025-10-31 11:25:35.310370
12955,201,6262,2025-10-30,2025-11-03,651.25,completed,Miami,Miami,2025-10-31 11:26:03.493198
12956,1559,7338,2025-10-30,2025-11-04,1198.28,upcoming,Dallas,Dallas,2025-10-31 11:22:56.967056
12957,1699,3633,2025-10-30,2025-11-06,1024.56,completed,Boston,Boston,2025-10-31 11:23:55.946243
12958,1898,7697,2025-10-30,2025-10-31,25.74,completed,New York,New York,2025-10-31 11:25:33.345824
12959,715,1687,2025-10-30,2025-10-31,167.95,completed,Miami,Miami,2025-10-31 11:24:46.956709
12960,1936,3588,2025-10-30,2025-10-31,174.04,upcoming,Los Angeles,Los Angeles,2025-10-31 11:24:22.831157
12961,1580,4458,2025-10-30,2025-11-02,127.49,completed,Dallas,Dallas,2025-10-31 11:25:49.168115
12962,83,8978,2025-10-30,2025-11-03,854.04,completed,Atlanta,Atlanta,2025-10-31 11:22:28.034406
12963,53,1339,2025-10-30,2025-10-31,35.86,completed,New York,New York,2025-10-31 11:25:13.753875
12964,724,4731,2025-10-30,2025-11-04,929.14,completed,Miami,Miami,2025-10-31 11:21:49.967447
12965,1200,1613,2025-10-30,2025-11-06,1051.23,completed,Boston,Boston,2025-10-31 11:26:31.908065
12966,26,9704,2025-10-30,2025-11-02,446.47,completed,Los Angeles,Los Angeles,2025-10-31 11:21:26.660905
12967,519,9055,2025-10-30,2025-11-03,597.27,completed,Dallas,Dallas,2025-10-31 11:22:27.053383
12968,1171,2852,2025-10-30,2025-11-05,920.72,completed,New York,New York,2025-10-31 11:20:58.324918
12969,191,6592,2025-10-30,2025-11-05,1476.27,cancelled,Denver,Denver,2025-10-31 11:24:31.601598
12970,669,2799,2025-10-30,2025-11-02,458.54,completed,Los Angeles,Los Angeles,2025-10-31 11:22:59.871133
12971,1245,496,2025-10-30,2025-11-01,121.45,completed,Atlanta,Atlanta,2025-10-31 11:23:15.201463
12972,897,448,2025-10-30,2025-11-02,778.92,completed,New York,New York,2025-10-31 11:22:53.492573
12973,1762,7654,2025-10-30,2025-11-01,484.12,upcoming,New York,New York,2025-10-31 11:26:06.762372
12974,424,3016,2025-10-30,2025-11-05,486.64,completed,New York,New York,2025-10-31 11:26:38.369572
12975,1238,2911,2025-10-30,2025-11-06,603.11,completed,Phoenix,Phoenix,2025-10-31 11:24:25.090853
12976,1577,1979,2025-10-30,2025-11-01,81.39,completed,Miami,Miami,2025-10-31 11:23:21.339804
12977,1100,5073,2025-10-30,2025-11-06,259.61,completed,Phoenix,Phoenix,2025-10-31 11:22:12.769976
12978,1237,7140,2025-10-30,2025-11-02,132.77,upcoming,Los Angeles,Los Angeles,2025-10-31 11:22:13.891256
12979,1247,4539,2025-10-30,2025-11-03,904.12,upcoming,Los Angeles,Los Angeles,2025-10-31 11:23:44.873487
12980,1283,5141,2025-10-30,2025-11-01,542.5,cancelled,Dallas,Dallas,2025-10-31 11:21:52.342628
12981,1523,5788,2025-10-30,2025-11-05,459.0,completed,New York,New York,2025-10-31 11:23:41.525059
12982,1482,2222,2025-10-30,2025-11-01,486.22,cancelled,New York,New York,2025-10-31 11:23:48.047802
12983,254,3445,2025-10-30,2025-11-06,1652.19,cancelled,Atlanta,Atlanta,2025-10-31 11:21:42.159732
12984,1440,2869,2025-10-30,2025-11-01,116.39,completed,Boston,Boston,2025-10-31 11:25:11.897296
12985,379,9613,2025-10-30,2025-10-31,235.97,upcoming,New York,New York,2025-10-31 11:22:13.411126
12986,1715,3136,2025-10-30,2025-11-01,400.44,completed,Phoenix,Phoenix,2025-10-31 11:26:26.913501
12987,1544,6814,2025-10-30,2025-11-06,1177.25,completed,New York,New York,2025-10-31 11:25:58.981607
12988,1094,5366,2025-10-30,2025-11-01,283.19,completed,Chicago,Chicago,2025-10-31 11:25:26.935889
12989,1153,637,2025-10-30,2025-11-06,321.24,completed,Seattle,Seattle,2025-10-31 11:22:11.224603
12990,492,6736,2025-10-30,2025-11-03,421.2,cancelled,Los Angeles,Los Angeles,2025-10-31 11:23:47.448560
12991,1912,8739,2025-10-30,2025-11-01,252.52,cancelled,Atlanta,Atlanta,2025-10-31 11:22:55.928731
12992,1093,3424,2025-10-30,2025-11-06,640.22,upcoming,Boston,Boston,2025-10-31 11:23:47.775511
12993,932,7220,2025-10-30,2025-11-01,311.18,completed,Denver,Denver,2025-10-31 11:23:53.218245
12994,721,7475,2025-10-30,2025-11-04,1087.95,completed,Chicago,Chicago,2025-10-31 11:25:21.368142
12995,417,8498,2025-10-30,2025-11-02,395.21,completed,Phoenix,Phoenix,2025-10-31 11:26:12.615099
12996,1248,1001,2025-10-30,2025-11-01,85.91,completed,Dallas,Dallas,2025-10-31 11:25:33.040190
12997,187,7368,2025-10-30,2025-11-01,322.82,completed,Boston,Boston,2025-10-31 11:25:53.066765
12998,408,8741,2025-10-30,2025-11-05,1230.05,completed,Seattle,Seattle,2025-10-31 11:21:45.990486
12999,554,7860,2025-10-30,2025-11-05,580.25,completed,Dallas,Dallas,2025-10-31 11:26:28.753323
13000,1134,2153,2025-10-30,2025-11-03,577.38,completed,Boston,Boston,2025-10-31 11:22:52.116424
13001,424,2457,2025-10-30,2025-11-03,466.09,upcoming,Seattle,Seattle,2025-10-31 11:26:48.972316
13002,1995,509,2025-10-30,2025-11-01,270.19,completed,Dallas,Dallas,2025-10-31 11:26:41.701440
13003,1920,5954,2025-10-30,2025-11-01,379.1,completed,Dallas,Dallas,2025-10-31 11:24:12.583464
13004,1,1812,2025-10-30,2025-10-31,218.34,upcoming,Chicago,Chicago,2025-10-31 11:25:50.690124
13005,212,427,2025-10-30,2025-11-02,118.69,completed,Miami,Miami,2025-10-31 11:21:42.108920
13006,1181,2106,2025-10-30,2025-11-05,752.67,completed,Dallas,Dallas,2025-10-31 11:23:11.437546
13007,1308,3024,2025-10-30,2025-11-04,935.09,completed,Atlanta,Atlanta,2025-10-31 11:23:27.322333
13008,1798,4473,2025-10-30,2025-11-02,614.38,completed,Los Angeles,Los Angeles,2025-10-31 11:23:01.186506
13009,562,2953,2025-10-30,2025-11-04,464.59,completed,New York,New York,2025-10-31 11:24:08.880450
13010,30,5348,2025-10-30,2025-11-03,389.98,completed,Boston,Boston,2025-10-31 11:25:54.245128
13011,1056,6423,2025-10-30,2025-11-02,584.52,completed,Seattle,Seattle,2025-10-31 11:25:23.545593
13012,1376,2233,2025-10-30,2025-10-31,50.27,upcoming,Miami,Miami,2025-10-31 11:24:45.202125
13013,161,8984,2025-10-30,2025-11-06,227.44,completed,Chicago,Chicago,2025-10-31 11:24:47.994124
13014,487,6166,2025-10-30,2025-11-02,158.74,completed,Boston,Boston,2025-10-31 11:21:49.710750
13015,1211,654,2025-10-30,2025-11-01,495.37,completed,Boston,Boston,2025-10-31 11:22:22.378615
13016,1168,2563,2025-10-30,2025-11-06,249.5,upcoming,New York,New York,2025-10-31 11:26:17.441336
13017,1572,2139,2025-10-30,2025-11-05,1276.25,upcoming,Phoenix,Phoenix,2025-10-31 11:23:13.798478
13018,1826,6866,2025-10-30,2025-11-03,419.29,completed,Denver,Denver,2025-10-31 11:21:13.632340
13019,12,9421,2025-10-30,2025-11-04,414.19,completed,Atlanta,Atlanta,2025-10-31 11:22:44.835572
13020,1466,5698,2025-10-30,2025-11-02,378.25,upcoming,Boston,Boston,2025-10-31 11:23:11.258636
13021,1942,6109,2025-10-30,2025-11-03,780.96,completed,New York,New York,2025-10-31 11:24:17.932428
13022,1024,2194,2025-10-30,2025-11-06,1844.99,completed,Denver,Denver,2025-10-31 11:21:40.483296
13023,1611,7349,2025-10-30,2025-10-31,101.08,completed,New York,New York,2025-10-31 11:25:18.165218
13024,1775,4077,2025-10-30,2025-11-06,783.06,completed,Atlanta,Atlanta,2025-10-31 11:25:04.521724
13025,1483,6857,2025-10-30,2025-11-04,659.37,completed,New York,New York,2025-10-31 11:25:07.193286
13026,1923,1088,2025-10-30,2025-11-02,128.1,completed,Phoenix,Phoenix,2025-10-31 11:20:56.419111
13027,920,6058,2025-10-30,2025-11-01,183.1,completed,Atlanta,Atlanta,2025-10-31 11:22:45.494284
13028,1662,2255,2025-10-30,2025-11-05,421.79,upcoming,Boston,Boston,2025-10-31 11:26:22.862597
13029,1634,7047,2025-10-30,2025-11-02,110.73,completed,Los Angeles,Los Angeles,2025-10-31 11:23:16.246539
13030,453,3056,2025-10-30,2025-11-05,551.34,completed,Dallas,Dallas,2025-10-31 11:23:20.798659
13031,253,3115,2025-10-30,2025-11-02,440.24,completed,Chicago,Chicago,2025-10-31 11:24:51.847396
13032,916,9384,2025-10-30,2025-11-05,898.87,completed,Dallas,Dallas,2025-10-31 11:23:16.275227
13033,829,2839,2025-10-30,2025-11-01,85.5,upcoming,Miami,Miami,2025-10-31 11:24:41.707749
13034,1877,2062,2025-10-30,2025-11-01,139.53,completed,Seattle,Seattle,2025-10-31 11:25:36.090273
13035,1120,4473,2025-10-30,2025-11-03,801.42,completed,Los Angeles,Los Angeles,2025-10-31 11:24:05.917978
13036,1448,2237,2025-10-30,2025-11-02,132.44,completed,Boston,Boston,2025-10-31 11:21:54.452018
13037,1213,4899,2025-10-30,2025-11-03,539.26,completed,Atlanta,Atlanta,2025-10-31 11:21:35.927450
13038,1924,6135,2025-10-30,2025-11-01,525.72,upcoming,Phoenix,Phoenix,2025-10-31 11:21:36.988006
13039,673,7319,2025-10-30,2025-11-03,962.73,upcoming,Chicago,Chicago,2025-10-31 11:23:25.313811
13040,230,994,2025-10-30,2025-11-06,968.31,completed,Miami,Miami,2025-10-31 11:24:05.765893
13041,204,6869,2025-10-30,2025-11-05,1253.93,completed,Chicago,Chicago,2025-10-31 11:25:04.281955
13042,2000,8652,2025-10-30,2025-11-02,504.69,completed,Boston,Boston,2025-10-31 11:25:02.468695
13043,259,2377,2025-10-30,2025-11-04,1279.57,completed,Los Angeles,Los Angeles,2025-10-31 11:23:58.425464
13044,721,1764,2025-10-30,2025-11-01,294.28,cancelled,Dallas,Dallas,2025-10-31 11:22:56.002490
13045,525,7172,2025-10-30,2025-11-01,273.78,completed,Dallas,Dallas,2025-10-31 11:23:35.859680
13046,406,9458,2025-10-30,2025-10-31,135.61,completed,Seattle,Seattle,2025-10-31 11:22:51.562141
13047,1233,3277,2025-10-30,2025-11-06,649.16,completed,Dallas,Dallas,2025-10-31 11:26:18.658436
13048,1304,2344,2025-10-30,2025-11-01,192.7,completed,Chicago,Chicago,2025-10-31 11:23:12.415070
13049,1776,9021,2025-10-30,2025-11-06,1679.15,completed,Miami,Miami,2025-10-31 11:26:38.404483
13050,788,960,2025-10-30,2025-11-06,1247.67,upcoming,New York,New York,2025-10-31 11:22:47.565592
13051,751,3223,2025-10-30,2025-11-03,266.04,upcoming,Boston,Boston,2025-10-31 11:21:09.887526
13052,1957,9585,2025-10-30,2025-11-05,247.68,completed,Phoenix,Phoenix,2025-10-31 11:21:43.525126
13053,647,1807,2025-10-30,2025-11-02,482.23,cancelled,Boston,Boston,2025-10-31 11:21:20.614893
13054,1538,2605,2025-10-30,2025-10-31,149.38,completed,Chicago,Chicago,2025-10-31 11:24:57.171316
13055,1318,2761,2025-10-30,2025-11-05,319.82,completed,Denver,Denver,2025-10-31 11:23:30.980930
13056,611,8195,2025-10-30,2025-11-02,556.99,completed,Miami,Miami,2025-10-31 11:23:18.001622
13057,841,9462,2025-10-30,2025-11-05,496.17,completed,New York,New York,2025-10-31 11:22:45.369827
13058,771,7220,2025-10-30,2025-11-01,352.5,completed,Denver,Denver,2025-10-31 11:23:41.778973
13059,1849,4763,2025-10-30,2025-11-01,185.4,upcoming,Denver,Denver,2025-10-31 11:22:47.615783
13060,1466,7655,2025-10-30,2025-11-03,174.53,completed,Denver,Denver,2025-10-31 11:26:32.605107
13061,1194,8133,2025-10-30,2025-11-04,465.96,upcoming,Dallas,Dallas,2025-10-31 11:26:04.980093
13062,1412,2093,2025-10-30,2025-11-01,243.42,completed,Boston,Boston,2025-10-31 11:21:51.586802
13063,1487,9952,2025-10-30,2025-11-02,332.54,completed,Los Angeles,Los Angeles,2025-10-31 11:20:55.270371
13064,509,5281,2025-10-30,2025-11-03,219.16,completed,Seattle,Seattle,2025-10-31 11:26:01.631850
13065,232,7743,2025-10-30,2025-11-06,530.87,completed,Dallas,Dallas,2025-10-31 11:26:36.152831
13066,294,5617,2025-10-30,2025-11-03,785.25,completed,Dallas,Dallas,2025-10-31 11:21:59.329945
13067,1833,8371,2025-10-30,2025-11-04,941.8,completed,Boston,Boston,2025-10-31 11:23:23.869801
13068,1009,4949,2025-10-30,2025-11-03,170.84,completed,Miami,Miami,2025-10-31 11:26:09.696514
13069,326,3028,2025-10-30,2025-11-06,1453.84,upcoming,Seattle,Seattle,2025-10-31 11:22:30.063429
13070,734,5227,2025-10-30,2025-11-04,1006.04,cancelled,Seattle,Seattle,2025-10-31 11:23:58.987994
13071,1982,9822,2025-10-30,2025-11-02,312.04,completed,Los Angeles,Los Angeles,2025-10-31 11:21:06.674114
13072,1083,8827,2025-10-30,2025-11-02,123.79,completed,Seattle,Seattle,2025-10-31 11:26:49.785320
13073,974,9451,2025-10-30,2025-11-06,1685.41,completed,Boston,Boston,2025-10-31 11:22:16.835144
13074,1133,5634,2025-10-30,2025-11-05,1146.99,upcoming,Dallas,Dallas,2025-10-31 11:26:14.569984
13075,40,2849,2025-10-30,2025-11-05,302.2,completed,Denver,Denver,2025-10-31 11:23:10.128119
13076,602,2246,2025-10-30,2025-11-03,280.49,completed,Phoenix,Phoenix,2025-10-31 11:22:33.462570
13077,1922,3090,2025-10-30,2025-11-06,309.28,upcoming,Dallas,Dallas,2025-10-31 11:26:34.160110
13078,858,3290,2025-10-30,2025-10-31,63.49,upcoming,Boston,Boston,2025-10-31 11:22:53.174371
13079,1586,8819,2025-10-30,2025-11-06,1193.88,completed,New York,New York,2025-10-31 11:22:36.377397
13080,124,2909,2025-10-30,2025-11-06,1023.23,cancelled,Boston,Boston,2025-10-31 11:25:21.491044
13081,1098,3407,2025-10-30,2025-11-04,939.71,completed,Miami,Miami,2025-10-31 11:23:36.968897
13082,1430,1230,2025-10-30,2025-11-01,292.82,upcoming,Atlanta,Atlanta,2025-10-31 11:21:40.012381
13083,1554,243,2025-10-30,2025-11-02,193.3,cancelled,Chicago,Chicago,2025-10-31 11:24:20.917479
13084,1461,5769,2025-10-30,2025-11-02,369.4,upcoming,Denver,Denver,2025-10-31 11:24:21.701471
13085,886,9687,2025-10-30,2025-11-04,523.79,completed,Phoenix,Phoenix,2025-10-31 11:21:07.806680
13086,1404,3025,2025-10-30,2025-11-04,795.89,completed,Miami,Miami,2025-10-31 11:25:27.375056
13087,1152,7650,2025-10-30,2025-11-03,282.65,completed,Atlanta,Atlanta,2025-10-31 11:21:24.039008
13088,1627,3729,2025-10-30,2025-11-02,345.84,completed,Boston,Boston,2025-10-31 11:23:37.011834
13089,971,785,2025-10-30,2025-11-01,112.57,completed,Boston,Boston,2025-10-31 11:25:06.312547
13090,1616,7752,2025-10-30,2025-11-06,1209.41,completed,Phoenix,Phoenix,2025-10-31 11:26:03.364067
13091,1187,4706,2025-10-30,2025-11-03,143.54,upcoming,Chicago,Chicago,2025-10-31 11:23:55.040450
13092,424,3515,2025-10-30,2025-11-04,282.7,completed,New York,New York,2025-10-31 11:21:47.281365
13093,8,497,2025-10-30,2025-11-02,237.35,cancelled,Miami,Miami,2025-10-31 11:25:24.827532
13094,9,4379,2025-10-30,2025-11-02,375.87,completed,Miami,Miami,2025-10-31 11:23:07.978622
13095,802,492,2025-10-30,2025-10-31,168.77,upcoming,Boston,Boston,2025-10-31 11:24:50.098754
13096,1668,3925,2025-10-30,2025-11-06,1864.8,cancelled,Chicago,Chicago,2025-10-31 11:26:38.396266
13097,1638,3055,2025-10-30,2025-11-06,1561.5,completed,New York,New York,2025-10-31 11:23:24.900381
13098,1620,9347,2025-10-30,2025-10-31,87.13,completed,Miami,Miami,2025-10-31 11:23:45.857261
13099,1687,3650,2025-10-30,2025-11-06,672.01,completed,Los Angeles,Los Angeles,2025-10-31 11:22:17.384907
13100,351,8125,2025-10-30,2025-11-06,684.62,completed,Los Angeles,Los Angeles,2025-10-31 11:23:26.193782
13101,1801,314,2025-10-30,2025-11-01,436.09,upcoming,Phoenix,Phoenix,2025-10-31 11:22:01.130088
13102,357,1837,2025-10-30,2025-11-04,363.28,completed,Chicago,Chicago,2025-10-31 11:22:19.915672
13103,1672,3497,2025-10-30,2025-11-02,100.26,upcoming,Phoenix,Phoenix,2025-10-31 11:22:52.843773
13104,540,1399,2025-10-30,2025-11-06,1411.63,upcoming,Los Angeles,Los Angeles,2025-10-31 11:24:53.550042
13105,1333,780,2025-10-30,2025-11-01,277.48,upcoming,Los Angeles,Los Angeles,2025-10-31 11:26:08.228430
13106,332,4282,2025-10-30,2025-11-03,676.25,completed,Miami,Miami,2025-10-31 11:21:37.972817
13107,894,2633,2025-10-30,2025-10-31,176.59,completed,Atlanta,Atlanta,2025-10-31 11:21:58.985986
13108,136,7598,2025-10-30,2025-11-05,1120.84,completed,Dallas,Dallas,2025-10-31 11:26:40.085951
13109,152,6961,2025-10-30,2025-11-04,397.39,completed,Dallas,Dallas,2025-10-31 11:23:36.307950
13110,785,8878,2025-10-30,2025-11-02,299.84,completed,Atlanta,Atlanta,2025-10-31 11:22:22.300423
13111,663,8093,2025-10-30,2025-11-05,1395.06,cancelled,Boston,Boston,2025-10-31 11:22:50.244912
13112,502,2629,2025-10-30,2025-11-01,133.35,completed,Phoenix,Phoenix,2025-10-31 11:22:16.559724
13113,279,4059,2025-10-30,2025-11-04,925.96,completed,Seattle,Seattle,2025-10-31 11:23:42.292904
13114,1164,6019,2025-10-30,2025-11-02,307.48,completed,Atlanta,Atlanta,2025-10-31 11:25:29.002884
13115,79,1345,2025-10-30,2025-11-01,320.53,cancelled,Chicago,Chicago,2025-10-31 11:21:06.305842
13116,768,6081,2025-10-30,2025-11-03,656.91,completed,Boston,Boston,2025-10-31 11:20:54.438203
13117,211,440,2025-10-30,2025-11-06,221.77,completed,Miami,Miami,2025-10-31 11:25:36.868992
13118,284,6117,2025-10-30,2025-11-04,1007.11,completed,Dallas,Dallas,2025-10-31 11:24:34.545897
13119,625,3592,2025-10-30,2025-11-05,1053.2,completed,Seattle,Seattle,2025-10-31 11:23:15.377194
13120,74,3,2025-10-30,2025-10-31,223.25,cancelled,Boston,Boston,2025-10-31 11:24:56.502554
13121,1844,204,2025-10-30,2025-11-03,342.04,completed,Boston,Boston,2025-10-31 11:21:58.201427
13122,821,2031,2025-10-30,2025-11-05,1169.35,completed,Atlanta,Atlanta,2025-10-31 11:23:13.218683
13123,11,7853,2025-10-30,2025-11-04,623.34,completed,Denver,Denver,2025-10-31 11:22:10.631112
13124,1747,935,2025-10-30,2025-11-03,433.95,completed,Phoenix,Phoenix,2025-10-31 11:26:21.909265
13125,1795,1980,2025-10-30,2025-11-04,668.93,completed,Phoenix,Phoenix,2025-10-31 11:21:10.322494
13126,985,8893,2025-10-30,2025-11-06,582.1,completed,Boston,Boston,2025-10-31 11:24:17.921854
13127,1351,7543,2025-10-30,2025-11-05,460.55,completed,Los Angeles,Los Angeles,2025-10-31 11:22:33.272424
13128,621,8139,2025-10-30,2025-10-31,39.66,cancelled,New York,New York,2025-10-31 11:23:09.515966
13129,12,8619,2025-10-30,2025-11-01,400.17,completed,Dallas,Dallas,2025-10-31 11:23:48.896793
13130,1404,6357,2025-10-30,2025-11-01,198.52,completed,Denver,Denver,2025-10-31 11:26:12.298133
13131,985,2847,2025-10-30,2025-11-02,670.64,completed,Miami,Miami,2025-10-31 11:25:43.480114
13132,1589,4850,2025-10-30,2025-11-01,153.39,completed,Dallas,Dallas,2025-10-31 11:24:03.341472
13133,93,7424,2025-10-30,2025-11-02,477.37,upcoming,Los Angeles,Los Angeles,2025-10-31 11:22:25.730892
13134,853,2086,2025-10-30,2025-11-06,1397.01,completed,Dallas,Dallas,2025-10-31 11:26:38.406866
13135,1591,9915,2025-10-30,2025-11-02,758.58,completed,Atlanta,Atlanta,2025-10-31 11:26:34.287832
13136,1203,8483,2025-10-30,2025-11-06,1299.67,upcoming,Dallas,Dallas,2025-10-31 11:21:05.571993
13137,842,4927,2025-10-30,2025-11-03,425.78,cancelled,Denver,Denver,2025-10-31 11:25:28.295005
13138,767,6958,2025-10-30,2025-11-03,434.49,completed,Chicago,Chicago,2025-10-31 11:25:45.313372
13139,1364,5848,2025-10-30,2025-11-04,1232.23,cancelled,Atlanta,Atlanta,2025-10-31 11:21:21.343002
13140,599,4241,2025-10-30,2025-11-03,289.73,completed,Denver,Denver,2025-10-31 11:23:41.170379
13141,1728,2049,2025-10-30,2025-10-31,98.48,upcoming,Seattle,Seattle,2025-10-31 11:22:32.388818
13142,1697,38,2025-10-30,2025-11-01,380.97,upcoming,Atlanta,Atlanta,2025-10-31 11:22:39.214443
13143,145,7978,2025-10-30,2025-11-04,1312.93,cancelled,Dallas,Dallas,2025-10-31 11:21:11.648382
13144,1458,1408,2025-10-30,2025-11-04,558.84,completed,Dallas,Dallas,2025-10-31 11:26:39.265913
13145,232,467,2025-10-30,2025-11-04,512.35,completed,Miami,Miami,2025-10-31 11:25:49.414433
13146,1178,4342,2025-10-30,2025-11-04,1266.61,completed,Los Angeles,Los Angeles,2025-10-31 11:23:29.533753
13147,679,7072,2025-10-30,2025-11-01,157.38,completed,Chicago,Chicago,2025-10-31 11:26:49.060229
13148,1116,6388,2025-10-30,2025-11-03,235.3,completed,Miami,Miami,2025-10-31 11:26:48.787340
13149,500,2889,2025-10-30,2025-11-04,691.48,completed,Los Angeles,Los Angeles,2025-10-31 11:21:41.319785
13150,513,2680,2025-10-30,2025-11-01,372.28,completed,Seattle,Seattle,2025-10-31 11:21:20.428616
13151,202,1384,2025-10-30,2025-11-05,917.22,completed,Seattle,Seattle,2025-10-31 11:25:47.846633
13152,1835,751,2025-10-30,2025-10-31,107.88,completed,Denver,Denver,2025-10-31 11:20:58.209544
13153,574,5789,2025-10-30,2025-11-03,273.74,completed,Atlanta,Atlanta,2025-10-31 11:24:12.087282
13154,90,5884,2025-10-30,2025-11-01,279.28,completed,Miami,Miami,2025-10-31 11:25:32.511451
13155,1279,1182,2025-10-30,2025-11-04,558.18,completed,Miami,Miami,2025-10-31 11:23:05.203294
13156,615,5243,2025-10-30,2025-11-01,399.47,completed,Atlanta,Atlanta,2025-10-31 11:21:05.657326
13157,1126,834,2025-10-30,2025-11-04,847.5,completed,Boston,Boston,2025-10-31 11:26:46.823793
13158,156,406,2025-10-30,2025-10-31,196.89,cancelled,Miami,Miami,2025-10-31 11:25:49.808546
13159,510,9061,2025-10-30,2025-11-04,1419.51,completed,Seattle,Seattle,2025-10-31 11:23:59.969581
13160,1804,9446,2025-10-30,2025-11-05,415.44,completed,Seattle,Seattle,2025-10-31 11:22:31.292082
13161,819,5697,2025-10-30,2025-11-06,1545.73,completed,Los Angeles,Los Angeles,2025-10-31 11:25:16.648475
13162,1956,6889,2025-10-30,2025-11-06,1007.96,completed,Boston,Boston,2025-10-31 11:24:48.875869
13163,786,7091,2025-10-30,2025-11-01,86.5,completed,Atlanta,Atlanta,2025-10-31 11:23:40.237773
13164,640,1063,2025-10-30,2025-11-02,106.53,upcoming,Dallas,Dallas,2025-10-31 11:23:28.636408
13165,861,4889,2025-10-30,2025-11-04,488.81,completed,Denver,Denver,2025-10-31 11:21:51.029466
13166,832,6702,2025-10-30,2025-11-06,889.13,completed,Seattle,Seattle,2025-10-31 11:26:04.038741
13167,1967,4580,2025-10-30,2025-11-06,1048.0,upcoming,Denver,Denver,2025-10-31 11:23:03.036526
13168,1846,7212,2025-10-30,2025-11-02,228.12,completed,Chicago,Chicago,2025-10-31 11:23:41.373280
13169,1796,918,2025-10-30,2025-11-04,1130.37,completed,Chicago,Chicago,2025-10-31 11:21:47.299714
13170,1814,9402,2025-10-30,2025-11-04,478.99,upcoming,Seattle,Seattle,2025-10-31 11:24:58.803157
13171,145,6996,2025-10-30,2025-11-06,785.96,completed,Miami,Miami,2025-10-31 11:25:27.491449
